2013-08-20,168.666666667
2013-08-21,173.782608696
2013-08-22,184.904761905
2013-08-23,124.125
2013-08-24,103.458333333
2013-08-25,115.708333333
2013-08-26,129.416666667
2013-08-27,143.75
2013-08-28,153.0
2013-08-29,80.875
2013-08-30,55.9
2013-08-31,75.5833333333
2013-09-01,126.666666667
2013-09-02,140.25
2013-09-03,173.708333333
2013-09-04,162.041666667
2013-09-05,78.3333333333
2013-09-06,162.166666667
2013-09-07,146.75
2013-09-08,177.416666667
2013-09-09,165.291666667
2013-09-10,124.375
2013-09-11,148.083333333
2013-09-12,208.25
2013-09-13,176.363636364
2013-09-14,134.958333333
2013-09-15,77.75
2013-09-16,139.208333333
2013-09-17,176.291666667
2013-09-18,182.083333333
2013-09-19,185.333333333
2013-09-20,128.375
2013-09-21,134.125
2013-09-22,162.875
2013-09-23,88.875
2013-09-24,54.8333333333
2013-09-25,58.5
2013-09-26,127.52173913
2013-09-27,245.5
2013-09-28,293.583333333
2013-09-29,279.916666667
2013-09-30,210.791666667
2013-10-01,132.208333333
2013-10-02,62.3333333333
2013-10-03,144.0
2013-10-04,218.541666667
2013-10-05,356.083333333
2013-10-06,269.75
2013-10-07,157.583333333
2013-10-08,145.4
2013-10-09,204.875
2013-10-10,131.958333333
2013-10-11,122.458333333
2013-10-12,156.375
2013-10-13,141.208333333
2013-10-14,97.0416666667
2013-10-15,68.7083333333
2013-10-16,135.625
2013-10-17,214.75
2013-10-18,295.708333333
2013-10-19,126.0
2013-10-20,86.5
2013-10-21,172.25
2013-10-22,206.545454545
2013-10-23,85.125
2013-10-24,73.2083333333
2013-10-25,114.541666667
2013-10-26,140.666666667
2013-10-27,273.125
2013-10-28,362.875
2013-10-29,93.0416666667
2013-10-30,163.583333333
2013-10-31,218.791666667
2013-11-01,270.541666667
2013-11-02,330.5
2013-11-03,101.166666667
2013-11-04,113.291666667
2013-11-05,248.166666667
2013-11-06,170.333333333
2013-11-07,91.375
2013-11-08,215.666666667
2013-11-09,151.916666667
2013-11-10,56.875
2013-11-11,99.25
2013-11-12,132.5
2013-11-13,246.333333333
2013-11-14,134.708333333
2013-11-15,184.583333333
2013-11-16,98.125
2013-11-17,50.375
2013-11-18,45.7083333333
2013-11-19,93.8695652174
2013-11-20,143.0
2013-11-21,195.333333333
2013-11-22,233.875
2013-11-23,278.695652174
2013-11-24,178.208333333
2013-11-25,69.0833333333
2013-11-26,80.7916666667
2013-11-27,31.1666666667
2013-11-28,65.7083333333
2013-11-29,127.458333333
2013-11-30,97.2916666667
2013-12-01,152.958333333
2013-12-02,199.916666667
2013-12-03,162.208333333
2013-12-04,182.875
2013-12-05,109.375
2013-12-06,212.958333333
2013-12-07,380.083333333
2013-12-08,272.666666667
2013-12-09,58.125
2013-12-10,86.75
2013-12-11,79.1666666667
2013-12-12,72.5833333333
2013-12-13,149.0
2013-12-14,134.541666667
2013-12-15,119.958333333
2013-12-16,242.416666667
2013-12-17,143.791666667
2013-12-18,103.75
2013-12-19,97.125
2013-12-20,103.363636364
2013-12-21,140.958333333
2013-12-22,239.541666667
2013-12-23,211.166666667
2013-12-24,362.0
2013-12-25,236.583333333
2013-12-26,55.875
2013-12-27,85.1666666667
2013-12-28,68.9565217391
2013-12-29,131.944444444
2013-12-30,108.692307692
2013-12-31,115.75
